Expert_ID,Hypothesis_A_ID,Hypothesis_B_ID,Dimension,human_result,source_human,human_outcome,pair_type,llm_result,source_llm,llm_outcome,pair_type_llm,_merge,model,exact_match,both_tie,human_tie_llm_not,llm_tie_human_not
E30,LLM_42,HUM_12,Novelty,LLM_42,human,A_wins,HUM-vs-LLM,LLM_42,gemini,A_wins,HUM-vs-LLM,both,gemini,True,False,False,False
E30,LLM_42,HUM_12,Significance,HUM_12,human,B_wins,HUM-vs-LLM,LLM_42,gemini,A_wins,HUM-vs-LLM,both,gemini,False,False,False,False
E30,LLM_42,HUM_12,Testability,Tie,human,Tie,HUM-vs-LLM,Tie,gemini,Tie,HUM-vs-LLM,both,gemini,True,True,False,False
E30,LLM_44,LLM_38,Novelty,LLM_44,human,A_wins,LLM-vs-LLM,LLM_38,gemini,B_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E30,LLM_44,LLM_38,Significance,LLM_44,human,A_wins,LLM-vs-LLM,LLM_44,gemini,A_wins,LLM-vs-LLM,both,gemini,True,False,False,False
E30,LLM_44,LLM_38,Testability,LLM_38,human,B_wins,LLM-vs-LLM,LLM_44,gemini,A_wins,LLM-vs-LLM,both,gemini,False,False,False,False
E01,HUM_02,LLM_14,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_14,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_02,LLM_14,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_14,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_02,LLM_14,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_02,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_03,LLM_15,Novelty,HUM_03,human,A_wins,HUM-vs-LLM,LLM_15,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_03,LLM_15,Significance,HUM_03,human,A_wins,HUM-vs-LLM,LLM_15,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_03,LLM_15,Testability,HUM_03,human,A_wins,HUM-vs-LLM,HUM_03,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_04,HUM_18,Novelty,Tie,human,Tie,HUM-vs-HUM,HUM_18,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_04,HUM_18,Significance,Tie,human,Tie,HUM-vs-HUM,HUM_18,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_04,HUM_18,Testability,Tie,human,Tie,HUM-vs-HUM,HUM_18,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_12,HUM_28,Novelty,Tie,human,Tie,HUM-vs-HUM,HUM_12,gpt,A_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_12,HUM_28,Significance,HUM_28,human,B_wins,HUM-vs-HUM,HUM_28,gpt,B_wins,HUM-vs-HUM,both,gpt,True,False,False,False
E01,HUM_12,HUM_28,Testability,HUM_12,human,A_wins,HUM-vs-HUM,HUM_12,gpt,A_wins,HUM-vs-HUM,both,gpt,True,False,False,False
E01,HUM_13,LLM_11,Novelty,HUM_13,human,A_wins,HUM-vs-LLM,HUM_13,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_13,LLM_11,Significance,Tie,human,Tie,HUM-vs-LLM,HUM_13,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_13,LLM_11,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_11,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_15,HUM_03,Novelty,HUM_15,human,A_wins,HUM-vs-HUM,HUM_15,gpt,A_wins,HUM-vs-HUM,both,gpt,True,False,False,False
E01,HUM_15,HUM_03,Significance,Tie,human,Tie,HUM-vs-HUM,HUM_15,gpt,A_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_15,HUM_03,Testability,HUM_03,human,B_wins,HUM-vs-HUM,HUM_03,gpt,B_wins,HUM-vs-HUM,both,gpt,True,False,False,False
E01,HUM_17,LLM_02,Novelty,LLM_02,human,B_wins,HUM-vs-LLM,LLM_02,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_17,LLM_02,Significance,LLM_02,human,B_wins,HUM-vs-LLM,HUM_17,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_17,LLM_02,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_17,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_18,LLM_04,Novelty,LLM_04,human,B_wins,HUM-vs-LLM,LLM_04,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_18,LLM_04,Significance,Tie,human,Tie,HUM-vs-LLM,HUM_18,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_18,LLM_04,Testability,HUM_18,human,A_wins,HUM-vs-LLM,LLM_04,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_19,LLM_17,Novelty,HUM_19,human,A_wins,HUM-vs-LLM,LLM_17,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_19,LLM_17,Significance,HUM_19,human,A_wins,HUM-vs-LLM,HUM_19,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_19,LLM_17,Testability,HUM_19,human,A_wins,HUM-vs-LLM,HUM_19,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_20,LLM_05,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_05,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_20,LLM_05,Significance,HUM_20,human,A_wins,HUM-vs-LLM,HUM_20,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_20,LLM_05,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_05,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_22,LLM_41,Novelty,LLM_41,human,B_wins,HUM-vs-LLM,LLM_41,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_22,LLM_41,Significance,HUM_22,human,A_wins,HUM-vs-LLM,LLM_41,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_22,LLM_41,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_22,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_23,LLM_08,Novelty,LLM_08,human,B_wins,HUM-vs-LLM,LLM_08,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_23,LLM_08,Significance,LLM_08,human,B_wins,HUM-vs-LLM,HUM_23,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_23,LLM_08,Testability,HUM_23,human,A_wins,HUM-vs-LLM,HUM_23,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_26,LLM_38,Novelty,HUM_26,human,A_wins,HUM-vs-LLM,LLM_38,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_26,LLM_38,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_38,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_26,LLM_38,Testability,LLM_38,human,B_wins,HUM-vs-LLM,HUM_26,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_28,LLM_30,Novelty,LLM_30,human,B_wins,HUM-vs-LLM,LLM_30,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_28,LLM_30,Significance,LLM_30,human,B_wins,HUM-vs-LLM,LLM_30,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_28,LLM_30,Testability,LLM_30,human,B_wins,HUM-vs-LLM,LLM_30,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_29,HUM_34,Novelty,Tie,human,Tie,HUM-vs-HUM,HUM_34,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_29,HUM_34,Significance,HUM_34,human,B_wins,HUM-vs-HUM,HUM_29,gpt,A_wins,HUM-vs-HUM,both,gpt,False,False,False,False
E01,HUM_29,HUM_34,Testability,HUM_29,human,A_wins,HUM-vs-HUM,HUM_34,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,False,False
E01,HUM_33,HUM_42,Novelty,HUM_33,human,A_wins,HUM-vs-HUM,HUM_33,gpt,A_wins,HUM-vs-HUM,both,gpt,True,False,False,False
E01,HUM_33,HUM_42,Significance,Tie,human,Tie,HUM-vs-HUM,HUM_42,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_33,HUM_42,Testability,Tie,human,Tie,HUM-vs-HUM,HUM_42,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E01,HUM_34,LLM_12,Novelty,HUM_34,human,A_wins,HUM-vs-LLM,LLM_12,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_34,LLM_12,Significance,LLM_12,human,B_wins,HUM-vs-LLM,LLM_12,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_34,LLM_12,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_34,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_36,LLM_07,Novelty,HUM_36,human,A_wins,HUM-vs-LLM,LLM_07,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_36,LLM_07,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_07,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_36,LLM_07,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_36,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_37,LLM_26,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_26,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_37,LLM_26,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_26,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_37,LLM_26,Testability,HUM_37,human,A_wins,HUM-vs-LLM,HUM_37,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_39,LLM_42,Novelty,HUM_39,human,A_wins,HUM-vs-LLM,LLM_42,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_39,LLM_42,Significance,Tie,human,Tie,HUM-vs-LLM,HUM_39,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_39,LLM_42,Testability,LLM_42,human,B_wins,HUM-vs-LLM,HUM_39,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,HUM_42,LLM_19,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_19,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_42,LLM_19,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_19,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_42,LLM_19,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_19,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_44,LLM_40,Novelty,LLM_40,human,B_wins,HUM-vs-LLM,LLM_40,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_44,LLM_40,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_40,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_44,LLM_40,Testability,HUM_44,human,A_wins,HUM-vs-LLM,HUM_44,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,HUM_45,LLM_29,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_29,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_45,LLM_29,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_29,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,HUM_45,LLM_29,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_45,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_02,HUM_20,Novelty,LLM_02,human,A_wins,HUM-vs-LLM,LLM_02,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_02,HUM_20,Significance,LLM_02,human,A_wins,HUM-vs-LLM,HUM_20,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_02,HUM_20,Testability,LLM_02,human,A_wins,HUM-vs-LLM,LLM_02,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_04,HUM_02,Novelty,HUM_02,human,B_wins,HUM-vs-LLM,LLM_04,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_04,HUM_02,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_04,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_04,HUM_02,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_04,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_05,HUM_22,Novelty,HUM_22,human,B_wins,HUM-vs-LLM,LLM_05,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_05,HUM_22,Significance,LLM_05,human,A_wins,HUM-vs-LLM,LLM_05,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_05,HUM_22,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_22,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_07,HUM_26,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_07,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_07,HUM_26,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_07,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_07,HUM_26,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_26,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_08,HUM_44,Novelty,LLM_08,human,A_wins,HUM-vs-LLM,LLM_08,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_08,HUM_44,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_08,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_08,HUM_44,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_44,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_11,HUM_37,Novelty,LLM_11,human,A_wins,HUM-vs-LLM,LLM_11,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_11,HUM_37,Significance,LLM_11,human,A_wins,HUM-vs-LLM,LLM_11,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_11,HUM_37,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_37,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_12,HUM_33,Novelty,LLM_12,human,A_wins,HUM-vs-LLM,LLM_12,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_12,HUM_33,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_12,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_12,HUM_33,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_12,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_14,LLM_37,Novelty,LLM_37,human,B_wins,LLM-vs-LLM,LLM_37,gpt,B_wins,LLM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_14,LLM_37,Significance,Tie,human,Tie,LLM-vs-LLM,LLM_14,gpt,A_wins,LLM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_14,LLM_37,Testability,Tie,human,Tie,LLM-vs-LLM,LLM_14,gpt,A_wins,LLM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_15,HUM_29,Novelty,LLM_15,human,A_wins,HUM-vs-LLM,LLM_15,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_15,HUM_29,Significance,HUM_29,human,B_wins,HUM-vs-LLM,LLM_15,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_15,HUM_29,Testability,LLM_15,human,A_wins,HUM-vs-LLM,HUM_29,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_17,HUM_12,Novelty,LLM_17,human,A_wins,HUM-vs-LLM,LLM_17,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_17,HUM_12,Significance,LLM_17,human,A_wins,HUM-vs-LLM,LLM_17,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_17,HUM_12,Testability,LLM_17,human,A_wins,HUM-vs-LLM,HUM_12,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_18,HUM_45,Novelty,LLM_18,human,A_wins,HUM-vs-LLM,LLM_18,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_18,HUM_45,Significance,HUM_45,human,B_wins,HUM-vs-LLM,LLM_18,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_18,HUM_45,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_45,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_19,HUM_19,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_19,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_19,HUM_19,Significance,LLM_19,human,A_wins,HUM-vs-LLM,LLM_19,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_19,HUM_19,Testability,LLM_19,human,A_wins,HUM-vs-LLM,HUM_19,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_23,HUM_17,Novelty,HUM_17,human,B_wins,HUM-vs-LLM,LLM_23,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_23,HUM_17,Significance,HUM_17,human,B_wins,HUM-vs-LLM,LLM_23,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_23,HUM_17,Testability,LLM_23,human,A_wins,HUM-vs-LLM,HUM_17,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_26,LLM_18,Novelty,LLM_26,human,A_wins,LLM-vs-LLM,LLM_18,gpt,B_wins,LLM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_26,LLM_18,Significance,Tie,human,Tie,LLM-vs-LLM,LLM_26,gpt,A_wins,LLM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_26,LLM_18,Testability,LLM_18,human,B_wins,LLM-vs-LLM,LLM_26,gpt,A_wins,LLM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_29,HUM_23,Novelty,HUM_23,human,B_wins,HUM-vs-LLM,LLM_29,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_29,HUM_23,Significance,HUM_23,human,B_wins,HUM-vs-LLM,HUM_23,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_29,HUM_23,Testability,LLM_29,human,A_wins,HUM-vs-LLM,HUM_23,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_30,HUM_13,Novelty,LLM_30,human,A_wins,HUM-vs-LLM,LLM_30,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_30,HUM_13,Significance,Tie,human,Tie,HUM-vs-LLM,HUM_13,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_30,HUM_13,Testability,LLM_30,human,A_wins,HUM-vs-LLM,HUM_13,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_37,HUM_39,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_37,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_37,HUM_39,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_37,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_37,HUM_39,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_39,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_38,LLM_44,Novelty,LLM_38,human,A_wins,LLM-vs-LLM,LLM_38,gpt,A_wins,LLM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_38,LLM_44,Significance,LLM_44,human,B_wins,LLM-vs-LLM,LLM_44,gpt,B_wins,LLM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_38,LLM_44,Testability,LLM_38,human,A_wins,LLM-vs-LLM,LLM_38,gpt,A_wins,LLM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_40,HUM_36,Novelty,LLM_40,human,A_wins,HUM-vs-LLM,LLM_40,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_40,HUM_36,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_40,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_40,HUM_36,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_36,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_41,HUM_15,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_41,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_41,HUM_15,Significance,LLM_41,human,A_wins,HUM-vs-LLM,HUM_15,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_41,HUM_15,Testability,LLM_41,human,A_wins,HUM-vs-LLM,HUM_15,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_42,LLM_23,Novelty,LLM_42,human,A_wins,LLM-vs-LLM,LLM_23,gpt,B_wins,LLM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_42,LLM_23,Significance,LLM_42,human,A_wins,LLM-vs-LLM,LLM_23,gpt,B_wins,LLM-vs-LLM,both,gpt,False,False,False,False
E01,LLM_42,LLM_23,Testability,Tie,human,Tie,LLM-vs-LLM,LLM_42,gpt,A_wins,LLM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_44,HUM_04,Novelty,LLM_44,human,A_wins,HUM-vs-LLM,LLM_44,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E01,LLM_44,HUM_04,Significance,Tie,human,Tie,HUM-vs-LLM,LLM_44,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E01,LLM_44,HUM_04,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_44,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E02,HUM_01,LLM_17,Novelty,Tie,human,Tie,HUM-vs-LLM,LLM_17,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E02,HUM_01,LLM_17,Significance,LLM_17,human,B_wins,HUM-vs-LLM,LLM_17,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_01,LLM_17,Testability,LLM_17,human,B_wins,HUM-vs-LLM,HUM_01,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_03,HUM_15,Novelty,Tie,human,Tie,HUM-vs-HUM,HUM_15,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E02,HUM_03,HUM_15,Significance,HUM_03,human,A_wins,HUM-vs-HUM,HUM_15,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,False,False
E02,HUM_03,HUM_15,Testability,Tie,human,Tie,HUM-vs-HUM,HUM_15,gpt,B_wins,HUM-vs-HUM,both,gpt,False,False,True,False
E02,HUM_04,LLM_37,Novelty,LLM_37,human,B_wins,HUM-vs-LLM,LLM_37,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_04,LLM_37,Significance,HUM_04,human,A_wins,HUM-vs-LLM,LLM_37,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_04,LLM_37,Testability,Tie,human,Tie,HUM-vs-LLM,LLM_37,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E02,HUM_09,LLM_27,Novelty,HUM_09,human,A_wins,HUM-vs-LLM,LLM_27,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_09,LLM_27,Significance,LLM_27,human,B_wins,HUM-vs-LLM,LLM_27,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_09,LLM_27,Testability,LLM_27,human,B_wins,HUM-vs-LLM,LLM_27,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_10,LLM_25,Novelty,LLM_25,human,B_wins,HUM-vs-LLM,LLM_25,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_10,LLM_25,Significance,LLM_25,human,B_wins,HUM-vs-LLM,LLM_25,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_10,LLM_25,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_10,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E02,HUM_14,LLM_42,Novelty,LLM_42,human,B_wins,HUM-vs-LLM,LLM_42,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_14,LLM_42,Significance,HUM_14,human,A_wins,HUM-vs-LLM,LLM_42,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_14,LLM_42,Testability,LLM_42,human,B_wins,HUM-vs-LLM,LLM_42,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_15,LLM_35,Novelty,HUM_15,human,A_wins,HUM-vs-LLM,LLM_35,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_15,LLM_35,Significance,HUM_15,human,A_wins,HUM-vs-LLM,HUM_15,gpt,A_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_15,LLM_35,Testability,Tie,human,Tie,HUM-vs-LLM,HUM_15,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,True,False
E02,HUM_16,LLM_44,Novelty,LLM_44,human,B_wins,HUM-vs-LLM,LLM_44,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_16,LLM_44,Significance,HUM_16,human,A_wins,HUM-vs-LLM,LLM_44,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_16,LLM_44,Testability,LLM_44,human,B_wins,HUM-vs-LLM,LLM_44,gpt,B_wins,HUM-vs-LLM,both,gpt,True,False,False,False
E02,HUM_19,LLM_45,Novelty,HUM_19,human,A_wins,HUM-vs-LLM,LLM_45,gpt,B_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_19,LLM_45,Significance,LLM_45,human,B_wins,HUM-vs-LLM,HUM_19,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
E02,HUM_19,LLM_45,Testability,LLM_45,human,B_wins,HUM-vs-LLM,HUM_19,gpt,A_wins,HUM-vs-LLM,both,gpt,False,False,False,False
